ID;countInput;countLineCode;countLineCodeDecl;countLineCodeExe;countOutput;countPath;countPathLog;countStmt;countStmtDec;countStmtExe;cyclomatic;cyclomaticModified;cyclomaticStrict;essential;knots;maxEssentialKnots;maxNesting;minEssentialKnots;ID;countInput;countLineCode;countLineCodeDecl;countLineCodeExe;countOutput;countPath;countPathLog;countStmt;countStmtDec;countStmtExe;cyclomatic;cyclomaticModified;cyclomaticStrict;essential;knots;maxEssentialKnots;maxNesting;minEssentialKnots;id;testPath;pathLength;hasLoop;countLoop;countnewReqEcCovered;countReqEcCovered;EdgeCoverage;countnewReqPpcCovered;countReqPcCovered;primePathCoverage
org.apache.commons.lang3.ArrayUtils.addAll(char[],char...);5;11;2;8;4;3;0;9;2;7;3;3;3;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayToObjectArray();2;59;5;56;16;1;0;58;5;53;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayToObjectArray();10,2,4,5,11;5;0;0;2;4;0.36363636363636365;1;1;0.3333333333333333;
org.apache.commons.lang3.ArrayUtils.addAll(char[],char...);5;11;2;8;4;3;0;9;2;7;3;3;3;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayToObjectArray();2;59;5;56;16;1;0;58;5;53;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsAddTest.testAddObjectArrayToObjectArray();10,2,3,11;4;0;0;2;3;0.2727272727272727;1;1;0.3333333333333333;
org.apache.commons.lang3.AnnotationUtils.hashCode(Annotation);5;19;4;14;7;5;1;13;5;8;5;5;5;1;3;0;3;0;org.apache.commons.lang3.AnnotationUtilsTest.testHashCode();1;10;4;8;2;1;0;8;4;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.AnnotationUtilsTest.testHashCode();15,2,3,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,14,16;102;1;24;9;9;0.5294117647058824;5;5;0.5;
org.apache.commons.lang3.AnnotationUtils.hashCode(Annotation);5;19;4;14;7;5;1;13;5;8;5;5;5;1;3;0;3;0;org.apache.commons.lang3.AnnotationUtilsTest.testHashCode();1;10;4;8;2;1;0;8;4;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.AnnotationUtilsTest.testHashCode();15,2,3,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,5,6,9,4,14,16;94;1;22;0;9;0.5294117647058824;0;5;0.5;
org.apache.commons.lang3.AnnotationUtils.hashCode(Annotation);5;19;4;14;7;5;1;13;5;8;5;5;5;1;3;0;3;0;org.apache.commons.lang3.AnnotationUtilsTest.testHashCode();1;10;4;8;2;1;0;8;4;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.AnnotationUtilsTest.testHashCode();15,2,3,4,14,16;6;0;0;0;5;0.29411764705882354;1;1;0.1;
org.apache.commons.lang3.ArrayUtils.getLength(Object);26;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testGetLength();1;44;17;42;3;1;0;43;17;26;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testGetLength();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.getLength(Object);26;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testGetLength();1;44;17;42;3;1;0;43;17;26;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testGetLength();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte...);9;20;2;13;4;10;1;14;2;12;6;6;7;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();3;18;4;16;7;1;0;17;4;13;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();15,2,4,6,8,9,10,11,12,13,14,16;12;0;0;11;11;0.5789473684210527;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte...);9;20;2;13;4;10;1;14;2;12;6;6;7;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();3;18;4;16;7;1;0;17;4;13;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();15,2,4,6,8,9,10,12,13,14,16;11;0;0;1;10;0.5263157894736842;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte...);9;20;2;13;4;10;1;14;2;12;6;6;7;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();3;18;4;16;7;1;0;17;4;13;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();15,2,4,6,8,9,10,11,12,14,16;11;0;0;1;10;0.5263157894736842;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte...);9;20;2;13;4;10;1;14;2;12;6;6;7;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();3;18;4;16;7;1;0;17;4;13;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();15,2,4,6,7,16;6;0;0;2;5;0.2631578947368421;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte...);9;20;2;13;4;10;1;14;2;12;6;6;7;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();3;18;4;16;7;1;0;17;4;13;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();15,2,4,5,16;5;0;0;2;4;0.21052631578947367;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.insert(int,byte[],byte...);9;20;2;13;4;10;1;14;2;12;6;6;7;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();3;18;4;16;7;1;0;17;4;13;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsInsertTest.testInsertBytes();15,2,3,16;4;0;0;2;3;0.15789473684210525;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.isSameLength(Object[],Object[]);4;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSameLength();0;22;5;20;3;1;0;21;5;16;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSameLength();3,2,4;3;0;0;2;2;1;1;1;1;
org.apache.commons.lang3.ArrayUtils.isSameType(Object,Object);6;6;1;3;4;2;0;4;1;3;2;2;3;1;0;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSameType();3;10;1;8;4;1;0;9;1;8;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSameType();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.isSameType(Object,Object);6;6;1;3;4;2;0;4;1;3;2;2;3;1;0;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSameType();3;10;1;8;4;1;0;9;1;8;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSameType();5,2,4,6;4;0;0;2;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.isSorted(int[]);3;15;4;10;2;4;1;13;5;8;4;4;5;4;4;4;2;4;org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();0;10;2;8;3;1;0;9;2;7;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();12,2,4,5,6,7,8,10,6,7,8,10,6,11,13;15;1;2;10;10;0.7142857142857143;6;6;0.6;
org.apache.commons.lang3.ArrayUtils.isSorted(int[]);3;15;4;10;2;4;1;13;5;8;4;4;5;4;4;4;2;4;org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();0;10;2;8;3;1;0;9;2;7;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();12,2,4,5,6,7,8,10,6,7,8,9,13;13;1;1;2;10;0.7142857142857143;1;5;0.5;
org.apache.commons.lang3.ArrayUtils.isSorted(int[]);3;15;4;10;2;4;1;13;5;8;4;4;5;4;4;4;2;4;org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();0;10;2;8;3;1;0;9;2;7;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testIsSortedInt();12,2,3,13;4;0;0;2;3;0.21428571428571427;1;1;0.1;
org.apache.commons.lang3.ArrayUtils.clone(double[]);8;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testCloneDouble();0;7;3;5;4;1;0;6;3;3;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testCloneDouble();5,2,3,6;4;0;0;3;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.clone(double[]);8;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testCloneDouble();0;7;3;5;4;1;0;6;3;3;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testCloneDouble();5,2,4,5;4;0;0;1;2;0.4;0;0;0;
org.apache.commons.lang3.ArrayUtils.clone(double[]);8;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShuffleDouble();1;9;3;6;6;2;0;8;4;4;2;2;2;1;0;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShuffleDouble();5,2,4,5;4;0;0;0;2;0.4;0;0;0;
org.apache.commons.lang3.ArrayUtils.clone(double[]);8;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShuffleDouble();1;9;3;6;6;2;0;8;4;4;2;2;2;1;0;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShuffleDouble();5,2,4,6;4;0;0;1;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.removeAllOccurences(long[],long);4;13;4;9;6;3;0;10;4;6;3;3;3;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();1;14;2;12;3;1;0;13;2;11;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,5,6,7,8,9,8,9,8,10,12;13;1;2;10;10;0.8333333333333334;4;4;0.6666666666666666;
org.apache.commons.lang3.ArrayUtils.removeAllOccurences(long[],long);4;13;4;9;6;3;0;10;4;6;3;3;3;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();1;14;2;12;3;1;0;13;2;11;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,5,6,7,8,9,8,10,12;11;1;1;0;10;0.8333333333333334;0;3;0.5;
org.apache.commons.lang3.ArrayUtils.removeAllOccurences(long[],long);4;13;4;9;6;3;0;10;4;6;3;3;3;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();1;14;2;12;3;1;0;13;2;11;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,5,6,7,8,10,12;9;0;0;0;8;0.6666666666666666;1;1;0.16666666666666666;
org.apache.commons.lang3.ArrayUtils.removeAllOccurences(long[],long);4;13;4;9;6;3;0;10;4;6;3;3;3;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();1;14;2;12;3;1;0;13;2;11;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveAllLongOccurences();11,2,3,4,12;5;0;0;2;4;0.3333333333333333;1;1;0.16666666666666666;
org.apache.commons.lang3.ArrayUtils.removeElement(boolean[],boolean);4;7;2;4;4;2;0;5;2;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveElementBooleanArray();1;17;2;14;7;1;0;16;2;14;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveElementBooleanArray();6,2,3,4,7;5;0;0;4;4;0.6666666666666666;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.removeElement(boolean[],boolean);4;7;2;4;4;2;0;5;2;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveElementBooleanArray();1;17;2;14;7;1;0;16;2;14;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsRemoveTest.testRemoveElementBooleanArray();6,2,3,5,7;5;0;0;2;4;0.6666666666666666;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.reverse(long[]);6;6;1;3;1;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testReverseBooleanRange();1;25;2;23;4;1;0;24;2;22;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testReverseBooleanRange();13,2,4,5,6,7,8,9,10,11,12,14;12;0;0;10;10;0.7142857142857143;1;1;0.1;
org.apache.commons.lang3.ArrayUtils.reverse(long[]);6;6;1;3;1;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testReverseBooleanRange();1;25;2;23;4;1;0;24;2;22;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testReverseBooleanRange();13,2,3,14;4;0;0;2;3;0.21428571428571427;1;1;0.1;
org.apache.commons.lang3.ArrayUtils.shift(Object[],int);6;6;1;3;1;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();0;23;2;21;2;1;0;22;2;20;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();30,2,4,6,8,9,10,11,13,14,15,16,17,18,22,23,24,25,16,17,18,22,23,24,25,16,17,18,22,26,27,28,29,31;34;1;2;7;22;0.6111111111111112;1;1;0.02631578947368421;
org.apache.commons.lang3.ArrayUtils.shift(Object[],int);6;6;1;3;1;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();0;23;2;21;2;1;0;22;2;20;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();30,2,4,6,8,9,10,11,13,14,16,17,18,22,23,24,25,16,17,18,22,23,24,25,16,17,18,22,26,27,28,29,31;33;1;2;0;21;0.5833333333333334;1;1;0.02631578947368421;
org.apache.commons.lang3.ArrayUtils.shift(Object[],int);6;6;1;3;1;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();0;23;2;21;2;1;0;22;2;20;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftObject();30,2,4,6,8,9,10,11,13,14,15,16,17,18,19,20,21,16,17,18,19,20,21,16,17,18,22,26,27,28,29,31;32;1;2;0;22;0.6111111111111112;1;1;0.02631578947368421;
org.apache.commons.lang3.ArrayUtils.shift(Object[],int);6;6;1;3;1;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftNullObject();0;5;2;3;2;1;0;4;2;2;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testShiftNullObject();6,2,3,7;4;0;0;3;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.shuffle(short[],Random);5;5;1;2;2;2;0;5;2;3;2;2;2;1;0;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShuffleShort();1;9;3;6;6;2;0;8;4;4;2;2;2;1;0;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testShuffleShort();5,2,3,2,4,6;6;1;1;5;5;1;3;3;0.6;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,5,6,7,8,9,11,12,13,15;12;0;0;12;12;0.7058823529411765;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,7,8,9,11,12,13,15;11;0;0;1;11;0.6470588235294118;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,5,6,8,9,11,12,13,15;11;0;0;1;11;0.6470588235294118;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,8,9,11,12,13,15;10;0;0;0;10;0.5882352941176471;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,7,8,9,10,15;9;0;0;2;8;0.47058823529411764;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,4,6,8,9,10,15;8;0;0;0;7;0.4117647058823529;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.subarray(long[],int,int);6;18;3;12;2;9;1;13;3;10;5;5;5;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();3;30;6;28;8;1;0;23;6;17;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSubarrayLong();14,2,3,15;4;0;0;1;3;0.17647058823529413;1;1;0.1111111111111111;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int);7;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBoolean();0;7;2;5;3;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBoolean();6,2,4,7;4;0;0;3;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int);7;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapNullBooleanArray();0;5;2;3;2;1;0;4;2;2;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapNullBooleanArray();6,2,3,7;4;0;0;2;3;0.6;1;1;0.5;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int);7;6;1;3;2;2;0;4;1;3;2;2;2;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapEmptyBooleanArray();1;5;2;3;2;1;0;4;2;2;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapEmptyBooleanArray();6,2,3,7;4;0;0;0;3;0.6;0;1;0.5;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int);5;17;2;11;3;9;1;14;3;11;5;5;7;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();0;33;2;31;4;1;0;32;2;30;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,5,6,7,8,9,10,11,12,10,11,12,9,13,15;17;1;1;14;14;0.8235294117647058;2;2;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int);5;17;2;11;3;9;1;14;3;11;5;5;7;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();0;33;2;31;4;1;0;32;2;30;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,6,7,8,9,10,11,12,10,11,12,9,13,15;16;1;1;1;13;0.7647058823529411;1;2;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int);5;17;2;11;3;9;1;14;3;11;5;5;7;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();0;33;2;31;4;1;0;32;2;30;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,6,8,9,10,11,12,10,11,12,9,13,15;15;1;1;1;12;0.7058823529411765;1;2;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int);5;17;2;11;3;9;1;14;3;11;5;5;7;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();0;33;2;31;4;1;0;32;2;30;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,5,6,8,9,10,11,12,9,13,15;13;1;1;0;13;0.7647058823529411;2;3;0.21428571428571427;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int);5;17;2;11;3;9;1;14;3;11;5;5;7;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();0;33;2;31;4;1;0;32;2;30;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,4,6,8,9,10,11,12,9,13,15;12;1;1;0;12;0.7058823529411765;0;3;0.21428571428571427;
org.apache.commons.lang3.ArrayUtils.swap(boolean[],int,int,int);5;17;2;11;3;9;1;14;3;11;5;5;7;1;1;0;1;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();0;33;2;31;4;1;0;32;2;30;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testSwapBooleanRange();14,2,3,15;4;0;0;1;3;0.17647058823529413;1;1;0.07142857142857142;
org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[]);7;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();4;10;2;8;6;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();10,2,4,6,7,8,7,8,7,8,7,9,11;13;1;3;8;8;0.6666666666666666;4;4;0.5714285714285714;
org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[]);7;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();4;10;2;8;6;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();10,2,4,5,11;5;0;0;2;4;0.3333333333333333;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[]);7;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();4;10;2;8;6;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testToPrimitive_long();10,2,3,11;4;0;0;2;3;0.25;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.toPrimitive(Long[]);7;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testCreatePrimitiveArray();0;8;1;6;8;1;0;7;1;6;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testCreatePrimitiveArray();10,2,4,6,7,8,7,8,7,9,11;11;1;2;0;8;0.6666666666666666;0;4;0.5714285714285714;
org.apache.commons.lang3.ArrayUtils.toStringArray(Object[]);5;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();1;7;2;5;4;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();10,2,4,6,7,8,7,8,7,8,7,8,7,8,7,9,11;17;1;5;8;8;0.6666666666666666;4;4;0.5714285714285714;
org.apache.commons.lang3.ArrayUtils.toStringArray(Object[]);5;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();1;7;2;5;4;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();10,2,4,5,11;5;0;0;2;4;0.3333333333333333;1;1;0.14285714285714285;
org.apache.commons.lang3.ArrayUtils.toStringArray(Object[]);5;12;2;8;2;4;1;11;3;8;4;4;4;3;2;2;1;2;org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();1;7;2;5;4;1;0;6;2;4;1;1;1;1;0;0;0;0;org.apache.commons.lang3.ArrayUtilsTest.testToStringArray_array();10,2,3,11;4;0;0;2;3;0.25;1;1;0.14285714285714285;
org.apache.commons.lang3.BooleanUtils.and(boolean...);7;14;1;8;1;12;1;10;2;8;5;5;5;3;3;3;2;3;org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_nullInput();1;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0;org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_nullInput();10,2,3,11;4;0;0;3;3;0.23076923076923078;1;1;0.14285714285714285;
org.apache.commons.lang3.BooleanUtils.and(boolean...);7;14;1;8;1;12;1;10;2;8;5;5;5;3;3;3;2;3;org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_emptyInput();1;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0;org.apache.commons.lang3.BooleanUtilsTest.testAnd_primitive_emptyInput();10,2,4,5,11;5;0;0;3;4;0.3076923076923077;1;1;0.14285714285714285;
